Timestamp,X,Y,Z,qx,qy,qz,qw
1657911204.370137691,-0.393902,-4.36994,-0.0106947,-0.00053828,0.00401782,-0.342317,0.939576
1657911204.470087528,-0.395837,-4.36882,-0.0103844,-0.000501929,0.00376229,-0.342261,0.939597
1657911204.570040941,-0.394499,-4.36915,-0.00901604,-0.000484285,0.00397136,-0.342302,0.939581
1657911204.670021534,-0.38818,-4.37014,-0.0095191,-0.000333437,0.00401804,-0.342388,0.93955
1657911204.769992828,-0.391428,-4.37004,-0.00739855,-0.00029923,0.00378449,-0.342433,0.939535
1657911204.869966984,-0.390353,-4.36767,-0.00772512,-0.000236145,0.00411666,-0.342425,0.939536
1657911204.969944477,-0.388812,-4.36777,-0.00786179,-0.000280094,0.00384816,-0.342413,0.939542
1657911205.069817066,-0.391578,-4.36627,-0.00443947,-0.000264804,0.00395689,-0.342408,0.939543
1657911205.169743776,-0.391711,-4.36819,-0.00897092,-0.000429736,0.00402198,-0.342411,0.939542
1657911205.270413399,-0.393358,-4.36973,-0.00977015,-0.000489926,0.00387834,-0.342404,0.939545
1657911205.370306969,-0.392779,-4.37034,-0.00752527,-0.000552424,0.00397708,-0.34239,0.939549
1657911205.470526218,-0.393729,-4.36858,-0.0106592,-0.000437037,0.0041014,-0.342303,0.939581
1657911205.570211411,-0.389976,-4.3686,-0.00866753,-0.000347952,0.00387433,-0.342378,0.939554
1657911205.670158386,-0.390719,-4.37219,-0.00798815,-0.000414797,0.00372047,-0.342339,0.939569
1657911205.770112514,-0.39177,-4.37265,-0.0109831,-0.000530298,0.0039259,-0.342415,0.93954
1657911205.870059490,-0.389941,-4.37114,-0.00660783,-0.00045719,0.00390364,-0.342418,0.93954
1657911205.970039845,-0.391324,-4.3688,-0.0106192,-0.000442085,0.00390932,-0.342334,0.93957
1657911206.070007324,-0.389418,-4.37073,-0.0107412,-0.000503572,0.00373301,-0.342371,0.939557
1657911206.169980288,-0.390598,-4.37094,-0.010824,-0.000456525,0.00369692,-0.342375,0.939556
1657911206.269954681,-0.390844,-4.36904,-0.00801873,-0.000348851,0.0039448,-0.342428,0.939536
1657911206.369980335,-0.392865,-4.36936,-0.00807738,-0.000143441,0.0041195,-0.342366,0.939558
1657911206.469759703,-0.391176,-4.37031,-0.00882584,-0.000618063,0.00377902,-0.342413,0.939542
1657911206.569716930,-0.389746,-4.37071,-0.010507,-0.000620675,0.00398368,-0.342549,0.939491
1657911206.669669867,-0.391894,-4.36827,-0.00956905,-0.000386532,0.00382358,-0.342352,0.939564
1657911206.770280600,-0.392107,-4.37013,-0.00873107,-0.000521327,0.0038165,-0.34241,0.939543
1657911206.870245695,-0.389732,-4.36849,-0.00826508,-0.000188129,0.00401229,-0.342404,0.939544
1657911206.970189571,-0.390596,-4.37041,-0.0100538,-0.000333238,0.00378647,-0.342415,0.939541
1657911207.070135355,-0.390343,-4.36815,-0.010461,-0.000338518,0.00397184,-0.342414,0.939541
1657911207.170081615,-0.393512,-4.36716,-0.00875849,-0.000229241,0.00383868,-0.342305,0.939581
1657911207.270074368,-0.393004,-4.36581,-0.0118384,-0.000245823,0.00391999,-0.342343,0.939567
1657911207.370040178,-0.389303,-4.37041,-0.0095917,-0.000437625,0.00346459,-0.342406,0.939546
1657911207.470004559,-0.390427,-4.36863,-0.00567889,-0.000398241,0.00394706,-0.342393,0.939548
1657911207.569969177,-0.392638,-4.36859,-0.00700045,-0.000593521,0.00401598,-0.342352,0.939563
1657911207.669955015,-0.391977,-4.37077,-0.00827283,-0.000510474,0.0040394,-0.342377,0.939554
1657911207.769789219,-0.392944,-4.36998,-0.00765157,-0.000378315,0.00413417,-0.342386,0.93955
1657911207.869757175,-0.393021,-4.36714,-0.00679946,-0.000430625,0.00406503,-0.342337,0.939568
1657911207.969691277,-0.392651,-4.36633,-0.0074333,-0.000320683,0.00406906,-0.342347,0.939565
1657911208.070310354,-0.395149,-4.36648,-0.00626624,-0.000405535,0.00394691,-0.342324,0.939573
1657911208.170259476,-0.396227,-4.36905,-0.0087536,-0.000386292,0.00409438,-0.342327,0.939572
1657911208.270206928,-0.39193,-4.37096,-0.0110239,-0.000534046,0.00400183,-0.342471,0.93952
1657911208.370182514,-0.389982,-4.37032,-0.00987399,-0.000459673,0.00385305,-0.342519,0.939503
1657911208.470109940,-0.389456,-4.3713,-0.0105485,-0.000357675,0.0040017,-0.342331,0.939571
1657911208.570068598,-0.390479,-4.37032,-0.00947076,-0.000256617,0.00370858,-0.34237,0.939558
1657911208.772665977,-0.392462,-4.37086,-0.00916564,-0.00047549,0.00398038,-0.342405,0.939544
1657911208.869996071,-0.392629,-4.36744,-0.00750303,-0.000242908,0.00402052,-0.342335,0.939569
1657911208.969960928,-0.396552,-4.37016,-0.00664657,-0.000482707,0.00396929,-0.34229,0.939586
1657911209.069933414,-0.3974,-4.36766,-0.0101322,-0.000586546,0.00418359,-0.342322,0.939573
1657911209.169764042,-0.391874,-4.36561,-0.00931233,-0.000264046,0.00402106,-0.342509,0.939506
1657911209.270390034,-0.390742,-4.36759,-0.00949621,-0.000212253,0.00378011,-0.342435,0.939534
1657911209.370349646,-0.391594,-4.36835,-0.00843793,-0.000443895,0.00372925,-0.342379,0.939554
1657911209.470274210,-0.392807,-4.36806,-0.00745946,-0.000383659,0.00392164,-0.342399,0.939547
1657911209.570240259,-0.393627,-4.36553,-0.007936,-0.000170274,0.0040405,-0.342441,0.939531
1657911209.670181990,-0.394066,-4.36859,-0.00670129,-0.000243723,0.00401727,-0.342394,0.939548
1657911209.770131588,-0.395619,-4.36722,-0.00797337,-0.000286282,0.00417497,-0.34239,0.939549
1657911209.870754004,-0.396342,-4.36805,-0.00844842,-0.000388758,0.00394585,-0.342308,0.939579
1657911209.970939159,-0.393216,-4.36937,-0.00945419,-0.000476992,0.00394788,-0.342377,0.939554
1657911210.070693970,-0.393428,-4.36857,-0.0068261,-0.000296921,0.00403972,-0.34237,0.939556
1657911210.170662880,-0.392074,-4.36901,-0.00983369,-0.000310956,0.00405483,-0.342406,0.939543
1657911210.269978523,-0.390609,-4.36684,-0.00851804,-0.000204486,0.00391868,-0.342364,0.939559
1657911210.369950056,-0.392697,-4.36776,-0.0117416,-0.000307273,0.00394948,-0.342379,0.939553
1657911210.469804049,-0.389932,-4.3675,-0.00504929,-0.000275049,0.00386435,-0.342403,0.939545
1657911210.569731236,-0.390934,-4.36923,-0.0079236,-0.000531713,0.00392019,-0.342305,0.93958
1657911210.670355320,-0.394403,-4.36705,-0.00996637,-0.000267451,0.00395133,-0.342365,0.939559
1657911210.770304441,-0.394673,-4.3684,-0.00787044,-0.000343831,0.00399307,-0.34243,0.939535
1657911210.870254278,-0.393425,-4.36823,-0.00692105,-0.000240287,0.00412216,-0.342409,0.939542
1657911210.970200062,-0.391426,-4.36991,-0.0071792,-0.000276972,0.00392292,-0.342488,0.939514
1657911211.070175648,-0.390556,-4.36942,-0.00963265,-0.00038893,0.00395625,-0.342459,0.939524
1657911211.170770645,-0.390357,-4.36523,-0.00508755,-6.9858e-05,0.00373589,-0.3424,0.939547
1657911211.270726681,-0.390209,-4.36629,-0.0114344,-0.000303707,0.00393218,-0.34237,0.939557
1657911211.370698214,-0.389598,-4.36784,-0.00856709,-0.000326093,0.00378085,-0.342423,0.939538
1657911211.470704556,-0.389618,-4.36888,-0.00809312,-0.00043199,0.00372889,-0.342357,0.939562
1657911211.572784901,-0.38769,-4.36931,-0.00994992,-0.000389405,0.00377405,-0.34236,0.939561
1657911211.670629263,-0.390693,-4.37049,-0.0121146,-0.000498077,0.00359555,-0.3423,0.939584
1657911211.770476818,-0.389654,-4.3704,-0.0110078,-0.000527001,0.0036324,-0.342427,0.939537
1657911211.870428324,-0.393275,-4.36819,-0.0107291,-0.000410729,0.00389246,-0.342368,0.939558
1657911211.970387936,-0.395106,-4.36572,-0.00525892,-0.000260674,0.00389994,-0.342292,0.939585
1657911212.070329189,-0.392219,-4.36655,-0.00848573,-0.000312913,0.00400418,-0.342359,0.939561
1657911212.170280933,-0.390199,-4.36667,-0.00778008,-0.000320999,0.00372962,-0.342385,0.939552
1657911212.270229340,-0.391279,-4.36839,-0.0118675,-0.000408586,0.00374185,-0.342325,0.939574
1657911212.372007370,-0.390754,-4.36979,-0.00830251,-0.000275153,0.00384555,-0.342425,0.939537
1657911212.470128536,-0.396356,-4.36696,-0.0104278,-0.0004267,0.00391353,-0.342348,0.939565
1657911212.570109606,-0.390914,-4.37045,-0.0100544,-0.000437542,0.00389382,-0.342464,0.939523
1657911212.670045853,-0.38899,-4.37027,-0.00980669,-0.000363624,0.00372265,-0.342492,0.939513
1657911212.770689964,-0.3922,-4.36903,-0.00939614,-0.000240792,0.004022,-0.34242,0.939538
1657911212.870661497,-0.390478,-4.36644,-0.00860685,-0.000234201,0.00391443,-0.342431,0.939535
1657911212.970638752,-0.389882,-4.36643,-0.00684273,-0.000202124,0.00372533,-0.342362,0.939561
1657911213.070618629,-0.392207,-4.36758,-0.0104079,-0.0004094,0.00388784,-0.342285,0.939588
1657911213.170455456,-0.392604,-4.36771,-0.0101146,-0.000269594,0.00371499,-0.342321,0.939576
1657911213.269739628,-0.392161,-4.36897,-0.0125343,-0.000508661,0.00380729,-0.34237,0.939557
1657911213.369681358,-0.392876,-4.36884,-0.0075506,-0.000398839,0.00378342,-0.342377,0.939555
1657911213.469629526,-0.393747,-4.3703,-0.0117658,-0.000445371,0.00399393,-0.342364,0.939559
1657911213.570358276,-0.392971,-4.36787,-0.00957793,-0.000494114,0.00373507,-0.342324,0.939574
1657911213.670210838,-0.393503,-4.36873,-0.00857991,-0.000506908,0.00380498,-0.342329,0.939572
1657911213.770172834,-0.393835,-4.36987,-0.00814945,-0.0003885,0.00391555,-0.342393,0.939548
1657911213.870098114,-0.394615,-4.37107,-0.0102102,-0.000476496,0.00381888,-0.342347,0.939566
1657911213.972886324,-0.391893,-4.36865,-0.00595754,-0.000441062,0.00389242,-0.342361,0.939561
1657911214.070027828,-0.394594,-4.36806,-0.0105898,-0.000330117,0.00401148,-0.342414,0.939541
1657911214.170006752,-0.391655,-4.36866,-0.0101119,-0.000419158,0.00391675,-0.34251,0.939506
1657911214.269982100,-0.390376,-4.36988,-0.00992781,-0.000531878,0.00385629,-0.342422,0.939538
1657911214.369962215,-0.390998,-4.3687,-0.00611496,-0.000398949,0.00391207,-0.342342,0.939567
1657911214.469804287,-0.392592,-4.36802,-0.00622475,-0.000193914,0.0041296,-0.342319,0.939575
1657911214.569758177,-0.390099,-4.3678,-0.00805241,-0.000329354,0.00390741,-0.342444,0.93953
1657911214.669740438,-0.391748,-4.36798,-0.00752503,-0.000375074,0.00384441,-0.342386,0.939552
1657911214.769655704,-0.39275,-4.36753,-0.0100816,-0.000424831,0.00393339,-0.342389,0.93955
1657911214.869610071,-0.388723,-4.3703,-0.00752294,-0.000322435,0.00382407,-0.34242,0.939539
1657911214.970223904,-0.393449,-4.3707,-0.00903332,-0.000287661,0.00388008,-0.342362,0.93956
1657911215.070176125,-0.390439,-4.37193,-0.0105222,-0.000515268,0.00401501,-0.342478,0.939517
1657911215.170124054,-0.390634,-4.3704,-0.00685883,-0.000304451,0.00374273,-0.342433,0.939535
1657911215.270081997,-0.39432,-4.37127,-0.0097729,-0.000497296,0.00399145,-0.342351,0.939564
1657911215.370713234,-0.390668,-4.36918,-0.00840646,-0.000541806,0.00377996,-0.342419,0.93954
1657911215.470739365,-0.388693,-4.36908,-0.00926542,-0.000331068,0.00392855,-0.342457,0.939525
1657911215.570661545,-0.389092,-4.37051,-0.0102575,-0.000350858,0.0036785,-0.342464,0.939524
1657911215.672313690,-0.3928,-4.36869,-0.0120907,-0.000475669,0.00384138,-0.342336,0.93957
1657911215.770609617,-0.390021,-4.36872,-0.0118183,-0.000585961,0.00383743,-0.342447,0.939529
1657911215.869776964,-0.393109,-4.37084,-0.00877768,-0.000400149,0.00388577,-0.342205,0.939617
1657911215.969727516,-0.394467,-4.36789,-0.00747234,-0.000397679,0.00388304,-0.342325,0.939574
1657911216.069677114,-0.392729,-4.36689,-0.0105546,-0.0004485,0.00388408,-0.342352,0.939563
1657911216.169629812,-0.389914,-4.3681,-0.0108855,-0.000352404,0.00377192,-0.342378,0.939555
1657911216.269584656,-0.392139,-4.36742,-0.00791854,-0.000392249,0.00371671,-0.342364,0.93956
1657911216.369539261,-0.389621,-4.36664,-0.00754493,-0.000304591,0.00389827,-0.342475,0.939519
1657911216.470149040,-0.393347,-4.36713,-0.00563198,-0.000257369,0.0038116,-0.34235,0.939565
1657911216.570096970,-0.392271,-4.36846,-0.0120261,-0.000501254,0.00382935,-0.342396,0.939548
1657911216.670056820,-0.389436,-4.36958,-0.0122774,-0.000484548,0.00370079,-0.342493,0.939513
1657911216.770727634,-0.391768,-4.36506,-0.00627655,-8.42558e-05,0.00376752,-0.342369,0.939558
1657911216.870677471,-0.387196,-4.37834,-0.00969958,-0.00054963,0.00376386,-0.342464,0.939523
1657911216.970665455,-0.406483,-4.37558,-0.0210649,-0.00130466,0.00465148,-0.343431,0.939165
1657911217.070621014,-0.393352,-4.37524,-0.00847626,-0.000891694,0.00385771,-0.344811,0.938664
1657911217.170551062,-0.398903,-4.37064,-0.00985932,-0.000602571,0.00421217,-0.344521,0.938769
1657911217.270448685,-0.392332,-4.37556,-0.0212744,-0.00113018,0.0036441,-0.344604,0.93874
1657911217.369707108,-0.38415,-4.37872,-0.0257041,-0.00137435,0.00300049,-0.344807,0.938668
1657911217.469759941,-0.393974,-4.37127,-0.0185511,-0.000725266,0.00280886,-0.345256,0.938504
1657911217.569608927,-0.404066,-4.34722,-0.0425829,-0.000168717,0.00241689,-0.345024,0.938591
1657911217.669551849,-0.394476,-4.35604,-0.0514575,-0.000960212,0.000746561,-0.344086,0.938937
1657911217.769505978,-0.367695,-4.37193,-0.06354,-0.00182558,0.000176385,-0.34511,0.938561
1657911217.870143414,-0.371988,-4.38529,-0.0671992,-0.00243492,-0.00145658,-0.34617,0.938167
1657911217.970070839,-0.339197,-4.40149,-0.0788339,-0.00204206,0.000147846,-0.344935,0.938624
1657911218.170696020,-0.313169,-4.43825,-0.0624772,-0.00298389,-0.00229143,-0.34333,0.939207
1657911218.270697117,-0.274855,-4.46468,-0.0813741,-0.00132946,9.95263e-05,-0.339984,0.94043
1657911218.370638371,-0.210131,-4.51088,-0.101113,-0.00204819,-0.00107309,-0.33513,0.942169
1657911218.470635414,-0.178595,-4.54151,-0.0767714,-0.00218675,-0.00234955,-0.33257,0.943073
1657911218.570469379,-0.124443,-4.5681,-0.0926731,-0.00270007,-0.0024272,-0.331992,0.943275
1657911218.670398712,-0.0435129,-4.62614,-0.0808308,-0.00286393,-0.00149356,-0.329004,0.944323
1657911218.770346880,0.0119834,-4.67351,-0.0946073,-0.00348354,-0.00272801,-0.322978,0.946396
1657911218.869633198,0.0719118,-4.72467,-0.111667,-0.0042408,-0.00571404,-0.317866,0.948109
1657911218.970276356,0.150472,-4.76582,-0.113611,-0.00471062,-0.00526991,-0.313792,0.949465
1657911219.070193529,0.205539,-4.80995,-0.102987,-0.00431419,-0.00468907,-0.309188,0.95098
1657911219.170145035,0.278966,-4.88273,-0.0989705,-0.00485076,-0.0040035,-0.301607,0.953411
1657911219.270113945,0.353287,-4.91584,-0.0962709,-0.00591256,-0.00545557,-0.292507,0.956229
1657911219.370053768,0.42858,-4.96936,-0.0951797,-0.0063782,-0.00679931,-0.28281,0.959131
1657911219.470030308,0.510122,-5.01632,-0.0994994,-0.00654352,-0.00781023,-0.27357,0.961798
1657911219.570674896,0.593179,-5.06372,-0.102019,-0.00594791,-0.0069418,-0.263637,0.964579
1657911219.670648098,0.660712,-5.11292,-0.0959368,-0.00511548,-0.00629889,-0.253453,0.967314
1657911219.771180391,0.749947,-5.16094,-0.0869243,-0.00501338,-0.00718453,-0.242202,0.970186
1657911219.871133566,0.827135,-5.21048,-0.0764963,-0.0049421,-0.00761024,-0.229575,0.973249
1657911219.971114635,0.913842,-5.25011,-0.0740796,-0.00456904,-0.00848262,-0.216929,0.97614
1657911220.071032047,1.00449,-5.29001,-0.064153,-0.0037083,-0.00818502,-0.204664,0.978791
1657911220.170987129,1.10475,-5.32974,-0.0579373,-0.00531782,-0.00934813,-0.192506,0.981237
1657911220.270277977,1.20247,-5.36478,-0.0467503,-0.00560169,-0.0102093,-0.179594,0.983672
1657911220.370219707,1.3014,-5.4044,-0.0456079,-0.00569376,-0.0109704,-0.16542,0.986146
1657911220.470165730,1.39945,-5.4269,-0.0475312,-0.00586707,-0.010975,-0.151654,0.988355
1657911220.670066833,1.59977,-5.48337,-0.033613,-0.00681387,-0.00992221,-0.123297,0.992297
1657911220.770076990,1.69627,-5.51169,-0.0169439,-0.00633161,-0.0101284,-0.106446,0.994247
1657911220.870016098,1.79492,-5.53963,-0.0165958,-0.00590366,-0.0112674,-0.0909342,0.995776
1657911220.969992638,1.88709,-5.55231,-0.023332,-0.00492787,-0.0119338,-0.0785076,0.99683
1657911221.070668697,1.99254,-5.56258,-0.0189506,-0.0048755,-0.0105966,-0.0671551,0.997674
1657911221.170752287,2.09638,-5.57881,-0.017989,-0.00340368,-0.0105431,-0.0536756,0.998497
1657911221.270473957,2.20275,-5.59597,-0.00997961,-0.00270115,-0.00887418,-0.0382453,0.999225
1657911221.370393038,2.3121,-5.59388,-0.0050391,-0.00220093,-0.00879443,-0.0229076,0.999696
1657911221.470509529,2.41614,-5.61058,-0.00321525,-0.000459957,-0.00881854,-0.00679218,0.999938
1657911221.570295095,2.51391,-5.60532,0.00478697,-0.00132398,-0.00769199,0.00928364,0.999926
1657911221.670246601,2.62253,-5.59828,0.00876147,-0.00231322,-0.00914244,0.0250358,0.999642
1657911221.770199537,2.72497,-5.59703,0.00625223,-0.00117102,-0.00866057,0.0424163,0.999062
1657911221.870153189,2.83458,-5.59611,0.0165004,-0.00209802,-0.00793649,0.0605096,0.998134
1657911221.970095158,2.9382,-5.5932,0.0272771,-0.00160904,-0.00906696,0.0782801,0.996889
1657911222.070058346,3.04922,-5.58066,0.0412666,-0.000799168,-0.0113492,0.0954162,0.995372
1657911222.170049667,3.15751,-5.56414,0.0426518,0.000362799,-0.0130614,0.112955,0.993514
